Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,GOOG,META,MSFT,NVDA,GOOG,META,MSFT,NVDA,GOOG,META,MSFT,NVDA,GOOG,META,MSFT,NVDA,GOOG,META,MSFT,NVDA,GOOG,META,MSFT,NVDA
Date,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-30,96.1500015258789,135.53619384765625,229.77935791015625,121.29944610595703,96.1500015258789,135.67999267578125,232.89999389648438,121.38999938964844,99.49400329589844,140.99000549316406,240.5399932861328,126.33000183105469,96.02999877929688,135.5,232.72999572753906,120.75,97.7300033569336,136.0500030517578,238.2899932861328,120.87000274658203,26277800,33166400,35694800,56563800
2022-10-03,99.30000305175781,138.4630889892578,237.5143280029297,125.02666473388672,99.30000305175781,138.61000061035156,240.74000549316406,125.12000274658203,99.97000122070312,139.6199951171875,241.61000061035156,126.77999877929688,97.0199966430664,136.10000610351562,234.66000366210938,121.05000305175781,97.22000122070312,137.13999938964844,235.41000366210938,123.47000122070312,24840000,27723100,28880400,54747800
2022-10-04,102.41000366210938,140.13131713867188,245.54525756835938,131.57176208496094,102.41000366210938,140.27999877929688,248.8800048828125,131.6699981689453,102.72000122070312,142.38999938964844,250.36000061035156,132.1999969482422,101.04000091552734,139.33999633789062,244.97999572753906,128.7899932861328,101.04000091552734,140.49000549316406,245.08999633789062,128.7899932861328,22580900,34670700,34888400,58418200
2022-10-05,102.22000122070312,138.8326873779297,245.86097717285156,131.991455078125,102.22000122070312,138.97999572753906,249.1999969482422,132.08999633789062,102.73999786376953,140.2100067138672,250.5800018310547,133.2100067138672,99.73999786376953,134.77999877929688,244.10000610351562,126.20999908447266,100.69000244140625,138.24000549316406,245.99000549316406,129.11000061035156,18475500,27979300,20347100,50713100
2022-10-06,102.23999786376953,138.922607421875,243.48324584960938,131.20205688476562,102.23999786376953,139.07000732421875,246.7899932861328,131.3000030517578,103.7300033569336,141.4499969482422,250.33999633789062,136.55999755859375,101.5,136.60000610351562,246.0800018310547,131.02999877929688,101.5,137.72000122070312,247.92999267578125,132.1999969482422,17156200,36231100,20239900,64415700
2022-10-07,99.56999969482422,133.3085479736328,231.1014404296875,120.669921875,99.56999969482422,133.4499969482422,234.24000549316406,120.76000213623047,101.41999816894531,138.2899932861328,241.32000732421875,126.69999694824219,99.20999908447266,132.44000244140625,233.1699981689453,120.22000122070312,100.6500015258789,136.75999450683594,240.89999389648438,125.05000305175781,24249900,33214800,37769600,67247800
2022-10-10,98.70999908447266,133.648193359375,226.17828369140625,116.6129379272461,98.70999908447266,133.7899932861328,229.25,116.69999694824219,99.98999786376953,136.11000061035156,234.55999755859375,121.23999786376953,97.87000274658203,131.8699951171875,226.72999572753906,114.08000183105469,99.8499984741211,133.5500030517578,233.0500030517578,120.37000274658203,16529900,24024000,29743600,69869900
2022-10-11,98.05000305175781,128.40374755859375,222.38973999023438,115.77356719970703,98.05000305175781,128.5399932861328,225.41000366210938,115.86000061035156,100.12000274658203,132.66000366210938,229.05999755859375,118.45999908447266,97.25,126.98999786376953,224.11000061035156,112.83000183105469,98.25,131.6199951171875,227.6199951171875,115.61000061035156,21617700,38481400,30474000,66748200
2022-10-12,98.30000305175781,127.36486053466797,222.72515869140625,114.9142074584961,98.30000305175781,127.5,225.75,115.0,99.64800262451172,129.6699981689453,227.86000061035156,117.3499984741211,97.66999816894531,126.25,223.9600067138672,113.44999694824219,98.2699966430664,128.32000732421875,225.39999389648438,115.79000091552734,17343400,34605200,21903900,49259000
2022-10-13,99.70999908447266,130.1519012451172,231.1014404296875,119.5107650756836,99.70999908447266,130.2899932861328,234.24000549316406,119.5999984741211,100.52999877929688,131.13999938964844,236.10000610351562,120.77999877929688,95.2699966430664,122.52999877929688,219.1300048828125,108.12999725341797,95.93000030517578,123.52999877929688,219.85000610351562,109.70999908447266,32812200,34325700,42551800,85010300
2022-10-14,97.18000030517578,126.62564849853516,225.49752807617188,112.18624114990234,97.18000030517578,126.76000213623047,228.55999755859375,112.2699966430664,101.29000091552734,131.7899932861328,237.24000549316406,121.11000061035156,97.02999877929688,126.5199966430664,228.33999633789062,112.04000091552734,100.625,131.0,235.5399932861328,120.56999969482422,22624800,23559400,30198600,71343200
2022-10-17,100.77999877929688,133.89791870117188,234.34732055664062,118.79131317138672,100.77999877929688,134.0399932861328,237.52999877929688,118.87999725341797,101.7699966430664,134.7899932861328,238.9600067138672,119.4800033569336,99.51000213623047,130.17999267578125,235.13999938964844,115.16999816894531,99.5199966430664,130.3000030517578,235.82000732421875,115.18000030517578,23311600,29612200,28142300,58077400
2022-10-18,101.38999938964844,132.6592559814453,235.30435180664062,119.58072662353516,101.38999938964844,132.8000030517578,238.5,119.66999816894531,104.22000122070312,137.83999633789062,243.92999267578125,124.91999816894531,100.6500015258789,131.39999389648438,235.3699951171875,116.18000030517578,103.94000244140625,137.08999633789062,243.24000549316406,123.44000244140625,21610500,25445000,26329600,65936200
2022-10-19,100.29000091552734,133.0887908935547,233.31138610839844,120.42008972167969,100.29000091552734,133.22999572753906,236.47999572753906,120.51000213623047,101.65899658203125,137.0,239.61000061035156,123.5,99.63500213623047,132.22000122070312,234.2899932861328,118.33999633789062,100.69999694824219,132.88999938964844,237.0399932861328,118.79000091552734,21573700,30691000,19985700,52313100
2022-10-20,100.52999877929688,131.39059448242188,232.98583984375,121.84903717041016,100.52999877929688,131.52999877929688,236.14999389648438,121.94000244140625,103.0,136.77000427246094,241.30999755859375,127.69000244140625,99.97000122070312,131.30999755859375,234.8699951171875,121.05000305175781,100.81999969482422,132.92999267578125,235.77000427246094,121.12999725341797,25125100,26356300,21811000,65239800
2022-10-21,101.4800033569336,129.8721923828125,238.87583923339844,124.56700134277344,101.4800033569336,130.00999450683594,242.1199951171875,124.66000366210938,101.62000274658203,130.1199951171875,243.0,124.9800033569336,98.2300033569336,125.44000244140625,234.5,118.87000274658203,98.45999908447266,126.30999755859375,234.74000549316406,120.9800033569336,28988700,46348600,26299700,60949400
2022-10-24,102.97000122070312,129.58251953125,243.93711853027344,125.89600372314453,102.97000122070312,129.72000122070312,247.25,125.98999786376953,103.0999984741211,133.47999572753906,247.83999633789062,127.0999984741211,100.30000305175781,124.56999969482422,241.3000030517578,120.63999938964844,102.08999633789062,127.25,243.75999450683594,125.08000183105469,24680800,63563400,24911200,51745700
2022-10-25,104.93000030517578,137.36424255371094,247.30140686035156,132.5110626220703,104.93000030517578,137.50999450683594,250.66000366210938,132.61000061035156,105.0999984741211,138.35000610351562,251.0399932861328,133.0,103.0199966430664,130.58999633789062,245.8300018310547,126.63999938964844,103.30000305175781,130.8800048828125,247.25999450683594,126.94000244140625,29910200,38433200,34775500,50548200
2022-10-26,94.81999969482422,129.6824188232422,228.22055053710938,128.86380004882812,94.81999969482422,129.82000732421875,231.32000732421875,128.9600067138672,98.54000091552734,135.5500030517578,238.3000030517578,133.8800048828125,94.56999969482422,128.52999877929688,230.05999755859375,127.08000183105469,96.76000213623047,131.67999267578125,231.1699981689453,128.69000244140625,71504300,82791500,82543200,53295300
2022-10-27,92.5999984741211,97.83619689941406,223.71176147460938,131.6616973876953,92.5999984741211,97.94000244140625,226.75,131.75999450683594,95.16999816894531,102.5,233.69000244140625,138.3800048828125,91.9000015258789,96.37999725341797,225.77999877929688,131.22000122070312,94.30999755859375,97.9800033569336,231.0399932861328,136.3000030517578,54036500,232316600,40424600,58311300
2022-10-28,96.58000183105469,99.09485626220703,232.70957946777344,138.2367706298828,96.58000183105469,99.19999694824219,235.8699951171875,138.33999633789062,96.86000061035156,100.8499984741211,236.60000610351562,138.5,92.322998046875,97.51000213623047,226.0500030517578,130.61000061035156,92.52999877929688,99.58000183105469,226.24000549316406,131.0399932861328,35696900,95928300,40647700,52104000
2022-10-31,94.66000366210938,93.06126403808594,229.01968383789062,134.86932373046875,94.66000366210938,93.16000366210938,232.1300048828125,134.97000122070312,96.3499984741211,99.31999969482422,234.9199981689453,138.3800048828125,94.37999725341797,92.5999984741211,231.14999389648438,132.97000122070312,95.77999877929688,98.22000122070312,233.75999450683594,137.77999877929688,29868700,121361400,28357300,48634100
2022-11-01,90.5,95.0990982055664,225.1127471923828,135.32896423339844,90.5,95.19999694824219,228.1699981689453,135.42999267578125,96.16500091552734,97.48999786376953,235.74000549316406,139.25,90.43000030517578,93.55000305175781,227.3300018310547,135.19000244140625,95.58999633789062,94.33000183105469,234.60000610351562,138.11000061035156,43220600,110189600,30592300,43281700
2022-11-02,87.06999969482422,90.44403839111328,217.15089416503906,132.09140014648438,87.06999969482422,90.54000091552734,220.10000610351562,132.19000244140625,91.30000305175781,95.19999694824219,231.3000030517578,142.10000610351562,87.01000213623047,90.4800033569336,220.0399932861328,132.11000061035156,90.91000366210938,94.20999908447266,229.4600067138672,138.5,43553600,71821100,38407000,67262800
2022-11-03,83.48999786376953,88.81576538085938,211.37925720214844,134.10987854003906,83.48999786376953,88.91000366210938,214.25,134.2100067138672,86.55000305175781,90.45999908447266,220.41000366210938,137.80999755859375,83.44999694824219,88.41000366210938,213.97999572753906,129.55999755859375,86.34500122070312,90.08000183105469,220.08999633789062,130.42999267578125,48510400,60664000,36633900,50006500
2022-11-04,86.69999694824219,90.69377136230469,218.42359924316406,141.4543914794922,86.69999694824219,90.79000091552734,221.38999938964844,141.55999755859375,86.7300033569336,91.38999938964844,221.58999633789062,142.2899932861328,83.87999725341797,88.08999633789062,213.42999267578125,136.97000122070312,85.51000213623047,90.3499984741211,217.5500030517578,139.86000061035156,40173300,55638100,36789100,61257600
2022-11-07,88.6500015258789,96.61748504638672,224.81675720214844,142.90330505371094,88.6500015258789,96.72000122070312,227.8699951171875,143.00999450683594,88.94000244140625,96.87999725341797,228.41000366210938,144.1199951171875,86.95999908447266,93.0999984741211,221.27999877929688,139.5399932861328,87.33999633789062,94.77999877929688,221.99000549316406,142.27999877929688,26899900,81987300,33498000,41006100
2022-11-08,88.91000366210938,96.36775207519531,225.80337524414062,145.9110565185547,88.91000366210938,96.47000122070312,228.8699951171875,146.02000427246094,90.40499877929688,97.80000305175781,231.64999389648438,148.91000366210938,87.6500015258789,94.79000091552734,225.83999633789062,142.16000366210938,89.16000366210938,95.91999816894531,228.6999969482422,148.00999450683594,30172000,52088300,28192500,59529200
2022-11-09,87.4000015258789,101.36245727539062,221.5017852783203,137.65724182128906,87.4000015258789,101.47000122070312,224.50999450683594,137.75999450683594,89.48999786376953,104.9000015258789,228.6300048828125,142.11000061035156,87.36000061035156,100.73999786376953,224.3300018310547,137.58999633789062,88.54499816894531,101.72000122070312,227.3699951171875,141.6199951171875,26743900,107677300,27852900,45441400
2022-11-10,94.16999816894531,111.75143432617188,239.7243194580078,157.3824920654297,94.16999816894531,111.87000274658203,242.97999572753906,157.5,94.55000305175781,112.75,243.3300018310547,157.72999572753906,91.6500015258789,104.61000061035156,235.0,145.47000122070312,92.33999633789062,107.12000274658203,235.42999267578125,148.0,42371200,80671000,46268000,70081900
2022-11-11,96.7300033569336,112.90020751953125,243.79898071289062,163.148193359375,96.7300033569336,113.0199966430664,247.11000061035156,163.27000427246094,97.36000061035156,114.9000015258789,247.99000549316406,163.88999938964844,94.16000366210938,108.80999755859375,241.92999267578125,154.82000732421875,94.70999908447266,109.2300033569336,242.99000549316406,158.07000732421875,30569100,59961700,34620200,65548700
2022-11-14,96.02999877929688,114.09893798828125,238.3134765625,162.8284454345703,96.02999877929688,114.22000122070312,241.5500030517578,162.9499969482422,97.18000030517578,116.2699966430664,243.91000366210938,165.39999389648438,95.11299896240234,110.80000305175781,239.2100067138672,159.22000122070312,95.5,110.98999786376953,241.99000549316406,162.17999267578125,24170100,53395000,31123300,52785200
2022-11-15,98.72000122070312,116.9559097290039,238.72784423828125,166.53565979003906,98.72000122070312,117.08000183105469,241.97000122070312,166.66000366210938,100.41999816894531,118.73999786376953,247.0,169.97999572753906,97.0199966430664,114.41000366210938,240.02999877929688,163.82000732421875,98.66999816894531,116.06999969482422,245.66000366210938,167.22000122070312,31831000,50670500,31390100,54587600
2022-11-16,98.98999786376953,113.10999298095703,239.16317749023438,158.98129272460938,98.98999786376953,113.2300033569336,241.72999572753906,159.10000610351562,99.8499984741211,116.08000183105469,243.8000030517578,163.6199951171875,97.9020004272461,112.66000366210938,240.4199981689453,158.72999572753906,98.0199966430664,114.5,242.7899932861328,161.6199951171875,24660200,33287800,24093300,64954700
2022-11-17,98.5,111.33187103271484,239.1136932373047,156.6530303955078,98.5,111.44999694824219,241.67999267578125,156.77000427246094,99.4800033569336,112.33000183105469,243.25,162.66000366210938,97.0999984741211,109.80000305175781,237.6300048828125,155.35000610351562,97.18000030517578,110.41000366210938,237.77999877929688,157.14999389648438,21818700,35093800,23123500,71089400
2022-11-18,97.80000305175781,111.93124389648438,238.65858459472656,153.97503662109375,97.80000305175781,112.05000305175781,241.22000122070312,154.08999633789062,99.16000366210938,114.31999969482422,243.74000549316406,160.02000427246094,96.73999786376953,110.62000274658203,239.02999877929688,151.1999969482422,99.01000213623047,113.80000305175781,243.50999450683594,159.66000366210938,24969900,33357700,27613500,49207200
2022-11-21,95.83000183105469,109.74356079101562,239.47976684570312,153.05572509765625,95.83000183105469,109.86000061035156,242.0500030517578,153.1699981689453,98.72000122070312,112.37000274658203,244.6699981689453,154.77000427246094,95.66999816894531,109.19000244140625,241.19000244140625,150.8000030517578,97.55999755859375,111.5199966430664,241.42999267578125,151.47000122070312,18696900,24351100,26394700,40473900
2022-11-22,97.33000183105469,111.32189178466797,242.42813110351562,160.26034545898438,97.33000183105469,111.44000244140625,245.02999877929688,160.3800048828125,97.5479965209961,111.62000274658203,245.30999755859375,160.5800018310547,94.41000366210938,108.31999969482422,240.7100067138672,151.22000122070312,96.16000366210938,109.86000061035156,243.58999633789062,153.27999877929688,18868900,29029000,19665700,47286600
2022-11-23,98.81999969482422,112.12103271484375,244.95106506347656,165.06675720214844,98.81999969482422,112.23999786376953,247.5800018310547,165.19000244140625,99.06900024414062,112.66999816894531,248.27999877929688,165.27000427246094,97.33999633789062,110.7300033569336,244.27000427246094,160.47999572753906,97.33999633789062,111.72000122070312,245.11000061035156,160.97999572753906,17568900,21343100,19508500,42724100
2022-11-25,97.5999984741211,111.29192352294922,244.8620147705078,162.57861328125,97.5999984741211,111.41000366210938,247.49000549316406,162.6999969482422,98.94000244140625,112.7300033569336,248.6999969482422,164.8699951171875,97.52999877929688,111.0199966430664,246.72999572753906,161.72000122070312,98.46499633789062,111.30000305175781,247.30999755859375,163.17999267578125,8567800,12007600,9200800,16793400
2022-11-28,96.25,108.66470336914062,239.19285583496094,158.15194702148438,96.25,108.77999877929688,241.75999450683594,158.27000427246094,97.83000183105469,112.04000091552734,246.64999389648438,163.57000732421875,95.88999938964844,108.37999725341797,240.8000030517578,157.25,97.19999694824219,110.77999877929688,246.0800018310547,160.25999450683594,19974500,23309400,24778200,30374100
2022-11-29,95.44000244140625,109.34398651123047,237.7780303955078,156.27333068847656,95.44000244140625,109.45999908447266,240.3300018310547,156.38999938964844,96.38999938964844,110.94000244140625,242.7899932861328,159.32000732421875,94.38999938964844,108.54000091552734,238.2100067138672,155.1999969482422,96.0,109.54000091552734,241.39999389648438,158.27000427246094,20220000,23899200,17956300,29838400
2022-11-30,101.44999694824219,117.97482299804688,252.43077087402344,169.14700317382812,101.44999694824219,118.0999984741211,255.13999938964844,169.22999572753906,101.44999694824219,118.16000366210938,255.3300018310547,169.3000030517578,94.66999816894531,109.37999725341797,239.86000061035156,155.97000122070312,95.12000274658203,109.51000213623047,240.57000732421875,156.97000122070312,39888100,43348600,47594200,56529800
2022-12-01,101.27999877929688,120.31234741210938,251.98553466796875,171.26597595214844,101.27999877929688,120.44000244140625,254.69000244140625,171.35000610351562,102.58999633789062,121.19999694824219,256.1199951171875,172.64999389648438,100.66999816894531,118.4000015258789,250.9199981689453,166.35000610351562,101.4000015258789,119.19999694824219,253.8699951171875,169.99000549316406,21771500,36551400,26041500,47097700
2022-12-02,100.83000183105469,123.35911560058594,252.31207275390625,168.67723083496094,100.83000183105469,123.48999786376953,255.02000427246094,168.75999450683594,101.1500015258789,124.04000091552734,256.05999755859375,169.3300018310547,99.16999816894531,117.61000061035156,249.69000244140625,164.4499969482422,99.37000274658203,117.83000183105469,249.82000732421875,166.58999633789062,18821500,39950500,21528500,37138900
2022-12-05,99.87000274658203,122.30023956298828,247.54322814941406,166.01853942871094,99.87000274658203,122.43000030517578,250.1999969482422,166.10000610351562,101.75,124.66999816894531,253.82000732421875,169.9499969482422,99.3550033569336,121.3499984741211,248.05999755859375,164.72000122070312,99.81500244140625,121.75,252.00999450683594,166.7899932861328,19955500,35474900,23435300,35225500
2022-12-06,97.30999755859375,113.9990463256836,242.51715087890625,159.79159545898438,97.30999755859375,114.12000274658203,245.1199951171875,159.8699951171875,100.20999908447266,120.55000305175781,251.86000061035156,165.72999572753906,96.76000213623047,113.73999786376953,243.77999877929688,158.19000244140625,99.66999816894531,119.91000366210938,250.82000732421875,165.3000030517578,20877600,43689200,22463700,35269400
2022-12-07,95.1500015258789,113.80924987792969,241.775146484375,161.12095642089844,95.1500015258789,113.93000030517578,244.3699951171875,161.1999969482422,97.30999755859375,115.87999725341797,246.16000366210938,161.86000061035156,95.0250015258789,112.87999725341797,242.2100067138672,156.6699981689453,96.7699966430664,113.76000213623047,244.8300018310547,157.72000122070312,26647900,29461100,20481500,37238800
2022-12-08,93.94999694824219,115.207763671875,244.77294921875,171.60580444335938,93.94999694824219,115.33000183105469,247.39999389648438,171.69000244140625,95.87000274658203,117.33999633789062,248.74000549316406,171.7899932861328,93.80000305175781,114.58999633789062,243.05999755859375,159.58999633789062,95.69000244140625,116.38999938964844,244.83999633789062,162.72999572753906,25593200,30619400,22611800,51545600
2022-12-09,93.06999969482422,115.77716064453125,242.81398010253906,169.92662048339844,93.06999969482422,115.9000015258789,245.4199981689453,170.00999450683594,94.48999786376953,117.54000091552734,248.30999755859375,175.8300018310547,93.0199966430664,113.87000274658203,244.16000366210938,169.75,93.9000015258789,115.30000305175781,244.6999969482422,171.60000610351562,21885300,26033400,20609700,46533800
2022-12-12,93.55999755859375,114.58841705322266,249.82870483398438,175.26400756835938,93.55999755859375,114.70999908447266,252.50999450683594,175.35000610351562,93.875,115.72000122070312,252.5399932861328,175.3800048828125,91.9000015258789,113.13999938964844,247.1699981689453,167.97000122070312,93.08999633789062,115.18000030517578,247.4499969482422,170.3699951171875,27380900,24747100,30665100,45732800
2022-12-13,95.8499984741211,120.02265930175781,254.19187927246094,180.63137817382812,95.8499984741211,120.1500015258789,256.9200134277344,180.72000122070312,99.80000305175781,123.30000305175781,263.9200134277344,187.89999389648438,95.37999725341797,118.63999938964844,253.07000732421875,177.11000061035156,98.06999969482422,122.12999725341797,261.69000244140625,185.30999755859375,34788500,44701100,42196900,65658900
2022-12-14,95.30999755859375,121.46112060546875,254.48870849609375,176.65335083007812,95.30999755859375,121.58999633789062,257.2200012207031,176.74000549316406,97.22000122070312,124.13999938964844,262.5899963378906,182.52000427246094,93.94000244140625,119.38999938964844,254.30999755859375,174.1999969482422,95.54000091552734,119.38999938964844,257.1300048828125,179.8699951171875,26452900,36922000,35410900,49688800
2022-12-15,91.19999694824219,116.02689361572266,246.3658447265625,169.4368896484375,91.19999694824219,116.1500015258789,249.00999450683594,169.52000427246094,94.02999877929688,118.62999725341797,254.1999969482422,173.1999969482422,90.43000030517578,114.01000213623047,247.33999633789062,167.0,93.54000091552734,118.33000183105469,253.72000122070312,171.4600067138672,28298800,34531000,35560400,47854200
2022-12-16,90.86000061035156,119.30342102050781,242.0917510986328,165.62872314453125,90.86000061035156,119.43000030517578,244.69000244140625,165.7100067138672,91.75,123.30999755859375,249.83999633789062,170.41000366210938,90.01000213623047,118.81999969482422,243.50999450683594,164.10000610351562,91.19999694824219,120.2300033569336,248.5500030517578,168.63999938964844,48485500,67064000,86102000,47823200
2022-12-19,89.1500015258789,114.3586654663086,237.89675903320312,162.46029663085938,89.1500015258789,114.4800033569336,240.4499969482422,162.5399932861328,91.19999694824219,117.80000305175781,245.2100067138672,166.08999633789062,88.92500305175781,114.33000183105469,238.7100067138672,161.4499969482422,90.87999725341797,116.83000183105469,244.86000061035156,165.72000122070312,23020500,29769900,29696400,35403900
2022-12-20,89.62999725341797,116.96589660644531,239.23240661621094,160.7711181640625,89.62999725341797,117.08999633789062,241.8000030517578,160.85000610351562,89.77999877929688,117.33000183105469,242.91000366210938,163.10000610351562,88.04000091552734,112.45999908447266,238.4199981689453,158.52000427246094,88.7300033569336,113.26000213623047,239.39999389648438,160.63999938964844,21976800,28742500,25150800,40326000
2022-12-21,90.25,119.63307189941406,241.83448791503906,164.92906188964844,90.25,119.76000213623047,244.42999267578125,165.00999450683594,90.91500091552734,120.33999633789062,245.6199951171875,166.27000427246094,88.91000366210938,115.62000274658203,240.11000061035156,161.02000427246094,89.7300033569336,116.69999694824219,241.69000244140625,161.13999938964844,20336400,20392800,23690600,32502500
2022-12-22,88.26000213623047,116.99586486816406,235.66075134277344,153.3147735595703,88.26000213623047,117.12000274658203,238.19000244140625,153.38999938964844,89.18000030517578,118.62000274658203,241.99000549316406,161.3800048828125,86.94000244140625,114.37999725341797,233.8699951171875,148.82000732421875,88.93000030517578,117.19999694824219,241.25999450683594,160.94000244140625,23656100,23618100,28651700,56504500
2022-12-23,89.80999755859375,117.9148941040039,236.19500732421875,151.9854278564453,89.80999755859375,118.04000091552734,238.72999572753906,152.05999755859375,90.0999984741211,118.18000030517578,238.8699951171875,153.38999938964844,87.62000274658203,115.54000091552734,233.94000244140625,148.8300018310547,87.62000274658203,116.02999877929688,236.11000061035156,151.9600067138672,17815000,17796600,21207000,34932600
2022-12-27,87.93000030517578,116.75611877441406,234.44381713867188,141.14076232910156,87.93000030517578,116.87999725341797,236.9600067138672,141.2100067138672,89.5,118.5999984741211,238.92999267578125,151.0,87.53500366210938,116.05000305175781,235.8300018310547,140.55999755859375,89.30999755859375,117.93000030517578,238.6999969482422,150.74000549316406,15470900,21392300,16688600,46490200
2022-12-28,86.45999908447266,115.4974594116211,232.03961181640625,140.29115295410156,86.45999908447266,115.62000274658203,234.52999877929688,140.36000061035156,88.5199966430664,118.1500015258789,239.72000122070312,142.6199951171875,86.37000274658203,115.51000213623047,234.1699981689453,138.83999633789062,87.5,116.25,236.88999938964844,139.27000427246094,17879600,19612500,17457100,35106600
2022-12-29,88.94999694824219,120.13253784179688,238.45082092285156,145.95838928222656,88.94999694824219,120.26000213623047,241.00999450683594,146.02999877929688,89.36499786376953,121.02999877929688,241.9199981689453,146.8300018310547,86.98999786376953,115.7699966430664,235.64999389648438,142.27000427246094,87.02999877929688,116.4000015258789,235.64999389648438,144.02000427246094,18280700,22366200,19770700,35492300
2022-12-30,88.7300033569336,120.21244812011719,237.27346801757812,146.06832885742188,88.7300033569336,120.33999633789062,239.82000732421875,146.13999938964844,88.83000183105469,120.41999816894531,239.9600067138672,146.2899932861328,87.02999877929688,117.73999786376953,236.66000366210938,142.3300018310547,87.36499786376953,118.16000366210938,238.2100067138672,143.33999633789062,19190300,19583800,21938500,31049000
2023-01-03,89.69999694824219,124.6077880859375,237.0360107421875,143.07977294921875,89.69999694824219,124.73999786376953,239.5800018310547,143.14999389648438,91.55000305175781,126.37000274658203,245.75,149.9600067138672,89.0199966430664,122.27999877929688,237.39999389648438,140.9600067138672,89.83000183105469,122.81999969482422,243.0800018310547,148.50999450683594,20738500,35528500,25740000,40127700
2023-01-04,88.70999908447266,127.2350082397461,226.6672821044922,147.4176788330078,88.70999908447266,127.37000274658203,229.10000610351562,147.49000549316406,91.23999786376953,129.0500030517578,232.8699951171875,148.52999877929688,87.80000305175781,125.8499984741211,225.9600067138672,142.41000366210938,91.01000213623047,127.37999725341797,232.27999877929688,145.6699981689453,27046500,32397100,50623400,43132400
2023-01-05,86.7699966430664,126.80545806884766,219.94937133789062,142.58004760742188,86.7699966430664,126.94000244140625,222.30999755859375,142.64999389648438,88.20999908447266,128.52000427246094,227.5500030517578,145.63999938964844,86.55999755859375,124.54000091552734,221.75999450683594,141.47999572753906,88.06999969482422,126.12999725341797,227.1999969482422,144.91000366210938,23136100,25447100,39585600,38916800
2023-01-06,88.16000366210938,129.8822021484375,222.5415802001953,148.51712036132812,88.16000366210938,130.02000427246094,224.92999267578125,148.58999633789062,88.47000122070312,130.3300018310547,225.75999450683594,150.10000610351562,85.56999969482422,126.04000091552734,219.35000610351562,140.33999633789062,87.36000061035156,128.97000122070312,223.0,144.74000549316406,26612600,27584500,43613600,40504400
2023-01-09,88.80000305175781,129.33277893066406,224.7082977294922,156.20335388183594,88.80000305175781,129.47000122070312,227.1199951171875,156.27999877929688,90.83000183105469,132.9499969482422,231.24000549316406,160.55999755859375,88.58000183105469,129.27999877929688,226.41000366210938,151.41000366210938,89.19499969482422,131.16000366210938,226.4499969482422,152.83999633789062,22996700,26649100,27369800,50423100
2023-01-10,89.23999786376953,132.8490447998047,226.41995239257812,159.01197814941406,89.23999786376953,132.99000549316406,228.85000610351562,159.08999633789062,89.4749984741211,133.44000244140625,231.30999755859375,159.6199951171875,86.69999694824219,127.1500015258789,227.3300018310547,154.72000122070312,86.72000122070312,127.2699966430664,227.75999450683594,155.07000732421875,22855600,28684400,27033900,38410100
2023-01-11,92.26000213623047,132.7491455078125,233.2664794921875,159.9315185546875,92.26000213623047,132.88999938964844,235.77000427246094,160.00999450683594,92.44999694824219,133.85000610351562,235.9499969482422,160.27999877929688,89.73999786376953,130.33999633789062,231.11000061035156,155.6300048828125,90.05999755859375,130.9600067138672,231.2899932861328,158.39999389648438,25998800,25423000,28669300,35328500
2023-01-12,91.91000366210938,136.5651092529297,235.97735595703125,165.02903747558594,91.91000366210938,136.7100067138672,238.50999450683594,165.11000061035156,92.62000274658203,137.67999267578125,239.89999389648438,166.3699951171875,90.56999969482422,131.75999450683594,233.55999755859375,154.9199981689453,92.4000015258789,133.44000244140625,235.25999450683594,161.0,22754200,30757700,27269500,55140900
2023-01-13,92.80000305175781,136.83480834960938,236.68971252441406,168.9071502685547,92.80000305175781,136.97999572753906,239.22999572753906,168.99000549316406,92.9800033569336,137.38999938964844,239.3699951171875,169.22000122070312,90.93000030517578,134.83999633789062,234.9199981689453,161.64999389648438,91.52799987792969,134.97000122070312,237.0,162.77999877929688,18630700,22423800,21333300,44728700
2023-01-17,92.16000366210938,135.21653747558594,237.79782104492188,176.93319702148438,92.16000366210938,135.36000061035156,240.35000610351562,177.02000427246094,92.97000122070312,136.75,240.91000366210938,177.27999877929688,90.83999633789062,134.25,237.08999633789062,168.99000549316406,92.77999877929688,136.17999267578125,237.97000122070312,168.99000549316406,22935800,21147600,29831300,51110200
2023-01-18,91.77999877929688,132.87901306152344,233.3060302734375,173.68479919433594,91.77999877929688,133.02000427246094,235.80999755859375,173.77000427246094,93.58799743652344,137.25,242.3800048828125,178.72999572753906,91.4000015258789,132.8000030517578,235.52000427246094,172.82000732421875,92.94000244140625,135.80999755859375,241.57000732421875,176.6699981689453,19641600,20215500,30028700,43962400
2023-01-19,93.91000366210938,136.0056915283203,229.46722412109375,167.56777954101562,93.91000366210938,136.14999389648438,231.92999267578125,167.64999389648438,94.4000015258789,137.4499969482422,235.52000427246094,171.97000122070312,91.37999725341797,132.13999938964844,230.67999267578125,167.30999755859375,91.38999938964844,132.49000549316406,233.77999877929688,170.36000061035156,28707700,28625200,28623000,45293200
